Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
17.46495499708974 0.018368024823969133 0.006075660764872405 0.012292364059096728 0.5180841 0.63940912 0.354818801 0.0968569777 0.022467978
22.267576616748546 0.011355772254520436 0.006675251637747727 0.00468052061677271 0.517986258 0.63931051 0.354976067 0.0988822834 0.0204426928
19.181678420159063 0.011933270146982339 0.0063127849061613015 0.005620485240821038 0.518046916 0.639369618 0.354880718 0.0976531036 0.0216718573
21.570398782936017 0.00911594832110081 0.006598974889341204 0.002516973431759606 0.517999345 0.639323081 0.354956075 0.0986241162 0.0207008576
22.910046570665312 0.013342749829095108 0.006742949367032453 0.006599800462062655 0.517974509 0.639299343 0.354993805 0.099111303 0.0202136751
10.001127516235107 0.059349382969051435 0.004589055749822911 0.05476032721922852 0.518289979 0.639647725 0.354425635 0.0917894618 0.0275354574
24.994992800172312 0.019333229088744335 0.006947120848087778 0.012386108240656557 0.517938081 0.639265306 0.355047104 0.0998017589 0.019523225
14.203265245684513 0.03305199161160475 0.005538436663420665 0.027513554948184082 0.518163552 0.639496773 0.354677507 0.0950406897 0.0242842408
20.456308260564256 0.007600409483198234 0.006470503819936135 0.0011299056632620985 0.51802098 0.639344129 0.354922334 0.0981889457 0.0211360199
20.539990528570144 0.0073278077043102885 0.00648041985658642 0.0008473878477238683 0.518019322 0.639342522 0.354924948 0.0982226554 0.0211023081
