Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
39.95327332945298 0.015501882120788502 0.015501882120788502 0.0 0.292726975 0.740120521 0.510715525 0.0841478672 0.0817721328
46.35676882233139 0.03159441683413005 0.03159441683413005 0.0 0.292726595 0.740120518 0.518810072 0.0841422257 0.0817777743
42.24223789354542 0.02131050701198184 0.02131050701198184 0.0 0.292726831 0.74012052 0.513637264 0.0841459027 0.0817740973
45.427198377248025 0.0292882551636127 0.0292882551636127 0.0 0.292726646 0.740120519 0.517650072 0.0841430696 0.0817769304
47.21339542755375 0.033710919816237514 0.033710919816237514 0.0 0.29272655 0.740120518 0.519874673 0.0841414426 0.0817785574
30.0 0.010874068440707336 0.010874068440707336 0.0 0.292727745 0.740120525 0.497612268 0.0841551086 0.0817648914
34.2418660108711 0.0007180319407875386 0.0007180319407875386 0.0 0.292727383 0.740120523 0.503279247 0.0841523658 0.0817676342
36.318244338904165 0.006142128004943139 0.006142128004943139 0.0 0.292727226 0.740120522 0.506007568 0.0841508127 0.0817691873
32.423049021762935 0.0044073136102307665 0.0044073136102307665 0.0 0.292727531 0.740120524 0.500865045 0.0841536236 0.0817663764
49.996371622242776 0.040530618266078976 0.040530618266078976 0.0 0.292726408 0.740120517 0.523304982 0.0841388675 0.0817811325
