Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
54.95327332945298 0.010625712726106275 0.010625712726106275 0.0 0.216593894 0.603056609 0.363134817 0.056509045 0.056623455
61.35676882233139 0.0026482044681224023 0.0026482044681224023 0.0 0.216593672 0.603056733 0.367937362 0.0565092275 0.0566232725
57.24223789354542 0.005917115986823655 0.005917115986823655 0.0 0.216593812 0.603056655 0.3648629 0.0565091246 0.0566233754
60.427198377248025 0.000765099981473118 0.000765099981473118 0.0 0.216593703 0.603056716 0.367246273 0.0565092085 0.0566232915
62.21339542755375 0.004378696942173669 0.004378696942173669 0.0 0.216593643 0.603056749 0.368572443 0.0565092428 0.0566232572
45.001503354980144 0.03152661432167059 0.03152661432167059 0.0 0.216594283 0.603056387 0.355464051 0.0565084518 0.0566240482
64.99332373356309 0.009963008151793289 0.009963008151793289 0.0 0.216593553 0.603056797 0.370621856 0.0565092806 0.0566232194
50.304544814020375 0.02029959759332342 0.02029959759332342 0.0 0.216594069 0.60305651 0.359584441 0.0565088239 0.0566236761
59.11933390046444 0.0020817495537753536 0.0020817495537753536 0.0 0.216593747 0.603056692 0.366270502 0.0565091777 0.0566233223
47.68742889502673 0.02581392481733046 0.02581392481733046 0.0 0.216594172 0.603056451 0.357560647 0.0565086585 0.0566238415
