Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
547.8972998253844 0.12743943988221476 0.12743943988221476 0.0 0.503179703 0.584090608 0.322904813 0.0816338349 0.0673661651
836.0545970049127 0.1253325250266058 0.1253325250266058 0.0 0.503177708 0.584089747 0.323683826 0.0815748044 0.0674251956
650.9007052095438 0.12653680731094477 0.12653680731094477 0.0 0.503178846 0.584090237 0.323238552 0.0816084208 0.0673915792
794.223926976161 0.12556945427503222 0.12556945427503222 0.0 0.503177931 0.584089843 0.323596223 0.0815813918 0.0674186082
874.6027942399187 0.12512857749791256 0.12512857749791256 0.0 0.503177516 0.584089664 0.323759234 0.0815691443 0.0674308557
100.06765097410636 0.1401495484068354 0.1401495484068354 0.0 0.503192041 0.584096101 0.318205553 0.082012307 0.066987693
999.6995680103388 0.12454584095589119 0.12454584095589119 0.0 0.503176968 0.584089428 0.323974697 0.0815530242 0.0674469758
337.1487420794314 0.13033587179632075 0.13033587179632075 0.0 0.503182473 0.584091812 0.321833896 0.0817166534 0.0672833466
690.8901884847974 0.12623869741646143 0.12623869741646143 0.0 0.503178564 0.584090116 0.323348776 0.0816000684 0.0673999316
322.5304828386493 0.13062768781816445 0.13062768781816445 0.0 0.503182754 0.584091935 0.321726002 0.0817251052 0.0672748948
