ManningN error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
2.246495499708974 0.06542200857863767 0.06542200857863767 0.0 0.291445329 0.290867413 0.435596681 0.055 0.055
2.7267576616748546 0.14417315651808255 0.14417315651808255 0.0 0.291444334 0.290867504 0.467884523 0.055 0.055
2.4181678420159063 0.09416408107653505 0.09416408107653505 0.0 0.291444962 0.290867451 0.447380877 0.055 0.055
2.6570398782936016 0.13305631370899917 0.13305631370899917 0.0 0.291444472 0.290867493 0.463326633 0.055 0.055
2.791004657066531 0.1543264714886461 0.1543264714886461 0.0 0.291444209 0.290867514 0.472047368 0.055 0.055
1.5 0.07324469478553404 0.07324469478553404 0.0 0.291446926 0.290867119 0.381195602 0.055 0.055
1.9414150520843512 0.012670620773759472 0.012670620773759472 0.0 0.291446 0.290867326 0.413968735 0.055 0.055
1.8154719780871014 0.015706366021867056 0.015706366021867056 0.0 0.291446278 0.290867279 0.404786543 0.055 0.055
1.9169264614834907 0.008343716568545146 0.008343716568545146 0.0 0.291446054 0.290867317 0.412194717 0.055 0.055
2.0033200142976075 0.02354786291000861 0.02354786291000861 0.0 0.291445863 0.290867346 0.418428376 0.055 0.055
