Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
54.95327332945298 0.0027381410773789083 0.0027381410773789083 0.0 0.234842191 0.584067738 0.369029804 0.0731922093 0.0732452907
61.35676882233139 0.016633181108848545 0.016633181108848545 0.0 0.234842281 0.584067643 0.376111421 0.0731947714 0.0732427286
57.24223789354542 0.004395326823398681 0.004395326823398681 0.0 0.234842222 0.584067706 0.371583375 0.0731931872 0.0732443128
60.427198377248025 0.013886785172158517 0.013886785172158517 0.0 0.234842268 0.584067658 0.375095245 0.0731944313 0.0732430687
62.21339542755375 0.01915474263235829 0.01915474263235829 0.0 0.234842293 0.58406763 0.377044407 0.0731950763 0.0732424237
45.0 0.033585974037393856 0.033585974037393856 0.0 0.234842059 0.584067863 0.357616185 0.0731868794 0.0732506206
51.11849914615871 0.01445725444279911 0.01445725444279911 0.0 0.234842139 0.58406779 0.364693765 0.0731903869 0.0732471131
64.99939771801095 0.027294917919289084 0.027294917919289084 0.0 0.234842334 0.584067584 0.380056301 0.0731960152 0.0732414848
53.527090789855976 0.007073264513143505 0.007073264513143505 0.0 0.234842172 0.584067758 0.367425821 0.0731915603 0.0732459397
48.13968971766628 0.023701796177341947 0.023701796177341947 0.0 0.234842099 0.584067827 0.361273308 0.0731887837 0.0732487163
