ManningN error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
1.9953273329452987 0.04581066454574731 0.0207865027777778 0.02502416176796951 0.335651099 0.335979262 0.356774111 0.130875561 0.0211243094
2.635676882233139 0.07294956559576327 0.019283680065359413 0.053665885530403856 0.334545137 0.335081801 0.35826538 0.135229163 0.016770779
2.224223789354542 0.057083146960301825 0.020264260130719036 0.036818886829582786 0.335213708 0.335586194 0.357378308 0.132668385 0.0193315167
2.5427198377248024 0.06976127161908399 0.01950123431372556 0.05026003730535844 0.334684567 0.335179627 0.35808348 0.134711467 0.0172884668
2.721339542755375 0.0757081724664556 0.01907803039215687 0.05663014207429873 0.334422051 0.335001168 0.35842479 0.135679735 0.0163202128
1.0 0.09219904105651427 0.023771011111111188 0.06842802994540309 0.338379914 0.339153536 0.352338692 0.116670435 0.0353289078
1.696249305028338 0.027308833131338396 0.02143229477124179 0.005876538360096606 0.336311492 0.33666317 0.355817488 0.127965037 0.0240347292
1.5022128685564122 0.03148303829258478 0.021853211601307237 0.009629826691277543 0.336804645 0.337233502 0.355062077 0.125607862 0.0263916487
2.999751063813934 0.08369256149574675 0.018426206209150444 0.0652663552865963 0.334055502 0.334779432 0.358894226 0.136992455 0.0150075106
1.623757801841228 0.02200287267924317 0.021585802941176513 0.0004170697380666555 0.336489175 0.336863941 0.355549644 0.127135164 0.0248645603
