ManningN error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
0.9474300331199144 0.039474800156478154 0.0042765396767551886 0.035198260479722965 0.532769557 0.759010629 0.47440705 0.113597689 0.039953841
1.2996222852282266 0.022547102831791923 0.003888905930788914 0.01865819690100301 0.531850684 0.758702872 0.474032161 0.120480304 0.031323463
1.073323084144998 0.0185152706905675 0.004776916657394027 0.013738354033173472 0.532564982 0.75882716 0.474529543 0.116946261 0.036675377
1.2484959107486415 0.016252200320794746 0.004402583890619731 0.011849616430175014 0.532019413 0.758621191 0.474224295 0.120239608 0.032571813
1.3467367485154562 0.028155442401431655 0.003770240861800349 0.024385201539631307 0.53180612 0.758778415 0.474023048 0.12092622 0.0303478088
0.4 0.17275123996342823 0.000670038589073099 0.17208120137435512 0.533672713 0.760037904 0.473293338 0.0910385547 0.0599578231
1.5 0.04482164906644831 0.003888415845109518 0.040933233221338794 0.532123158 0.759338304 0.474427402 0.12155465 0.0274215714
1.1598635455466124 0.003902930358671326 0.0038497390786690743 5.3191280002251595e-05 0.532063783 0.758708412 0.474017083 0.118090515 0.0342738857
0.72082113587058 0.08874646105464734 0.005005864418048177 0.08374059663659916 0.534222225 0.760128917 0.47528754 0.104683517 0.0467553155
1.1662764491445756 0.004744015556911549 0.0034805360242571724 0.0012634795326543768 0.532013965 0.75878791 0.473891927 0.117643289 0.0339074307
