Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
39.95327332945298 0.021942298710491144 0.02038813925465844 0.0015541594558327043 0.345963511 0.343814874 0.355933547 0.0973919799 0.0179404372
46.35676882233139 0.032848515865745956 0.025432437515528223 0.007416078350217736 0.346795905 0.346565826 0.357312834 0.0986746054 0.0169484862
42.24223789354542 0.023645922029393394 0.022540361407867502 0.0011055606215258917 0.347073434 0.34476992 0.357655712 0.0982390134 0.0177312009
45.427198377248025 0.031358012172623545 0.025177727908902794 0.006180284263720748 0.346651328 0.34666868 0.357119341 0.098519715 0.0170892903
47.21339542755375 0.03454450781040944 0.026005264223602644 0.0085392435868068 0.346832092 0.346673766 0.357403819 0.0988833603 0.0168320513
30.000897507763863 0.051941115706115364 0.029842275320911098 0.022098840385204266 0.348471578 0.346722196 0.358697641 0.0977007129 0.0208823377
36.13168318055975 0.03194726708479905 0.022790498799171992 0.00915676828562706 0.347713031 0.34506283 0.357912934 0.0971086735 0.0189329814
49.999397718010954 0.034141233512135244 0.021365465631470102 0.012775767880665145 0.346027003 0.344114318 0.356579395 0.100085821 0.0164589451
33.26451728891971 0.046639009298007364 0.031642858881987715 0.014996150416019649 0.347918106 0.347614797 0.358422308 0.0983904363 0.0200090589
38.39167499608631 0.029519734972472074 0.023985460538302424 0.00553427443416965 0.34776221 0.345078673 0.358315098 0.0978110238 0.0185661476
