Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
54.95327332945298 0.0033044512217695605 0.0033044512217695605 0.0 0.235765459 0.584150462 0.37112732 0.0731918271 0.0732456729
61.35676882233139 0.022732787800814343 0.022732787800814343 0.0 0.235765415 0.584150466 0.378315802 0.0731947829 0.0732427171
57.24223789354542 0.010312598880044236 0.010312598880044236 0.0 0.235765442 0.584150463 0.373720334 0.0731929555 0.0732445445
60.427198377248025 0.01994622122362086 0.01994622122362086 0.0 0.235765421 0.584150465 0.377284773 0.0731943907 0.0732431093
62.21339542755375 0.025290844557571097 0.025290844557571097 0.0 0.23576541 0.584150466 0.379262283 0.0731951344 0.0732423656
45.0 0.028568967252869545 0.028568967252869545 0.0 0.235765546 0.584150454 0.359524804 0.0731856757 0.0732518243
51.412541708445474 0.008196754192891644 0.008196754192891644 0.0 0.235765487 0.584150459 0.367062526 0.0731898955 0.0732476045
48.567770471637 0.017156388606071982 0.017156388606071982 0.0 0.235765511 0.584150457 0.36374746 0.0731881524 0.0732493476
64.99751063813935 0.03354082636060715 0.03354082636060715 0.0 0.235765393 0.584150468 0.382314775 0.073196216 0.073241284
53.44007604862924 0.0018839035634951587 0.0018839035634951587 0.0 0.23576547 0.584150461 0.369398282 0.0731910311 0.0732464689
