Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
57.46495499708974 0.004073594179894219 0.004073594179894219 0.0 0.420795532 0.420473623 0.541590797 0.07205 0.07205
62.26757661674854 0.017870642328042405 0.017870642328042405 0.0 0.420795532 0.420473623 0.549041203 0.07205 0.07205
59.18167842015906 0.009056694179894235 0.009056694179894235 0.0 0.420795532 0.420473623 0.544281671 0.07205 0.07205
61.57039878293602 0.015895092328042388 0.015895092328042388 0.0 0.420795532 0.420473623 0.547974406 0.07205 0.07205
62.910046570665315 0.019683214550264488 0.019683214550264488 0.0 0.420795532 0.420473623 0.550019992 0.07205 0.07205
50.0 0.020565491269841463 0.020565491269841463 0.0 0.42079553 0.420473621 0.529503576 0.07205 0.07205
54.539270585530225 0.0068117973544973434 0.0068117973544973434 0.0 0.420795531 0.420473622 0.536930572 0.07205 0.07205
64.99954828850821 0.02552649285714276 0.02552649285714276 0.0 0.420795533 0.420473624 0.553175361 0.07205 0.07205
52.464238945645505 0.013042319576719672 0.013042319576719672 0.0 0.420795531 0.420473622 0.53356609 0.07205 0.07205
56.13874423451235 0.002071836243386375 0.002071836243386375 0.0 0.420795532 0.420473622 0.539490151 0.07205 0.07205
