ManningN error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
2.9906546658905975 0.08193591000304529 0.02815684248447209 0.0537790675185732 0.341407317 0.34213613 0.356210144 0.107973375 0.0120264993
4.271353764466278 0.11399614058596112 0.03254026890269139 0.08145587168326973 0.340699705 0.341854591 0.357026476 0.111294654 0.00870529144
3.4484475787090836 0.09573502715112436 0.030090387246376697 0.06564463990474767 0.341102567 0.341995069 0.356577718 0.10939727 0.0106026348
4.085439675449605 0.11048161064761057 0.03205415416149075 0.07842745648611982 0.340780308 0.341880098 0.356938107 0.110931238 0.00906870058
4.44267908551075 0.1169944472852405 0.03296613337474114 0.08402831391049936 0.34062901 0.341832345 0.357103809 0.111603353 0.00839659897
1.0 0.08795270489810872 0.009563539668737043 0.07838916522937167 0.344004062 0.344489084 0.352336867 0.092113309 0.0278867025
2.1654608594097056 0.0459392493236913 0.023152504596273254 0.02278674472741804 0.342166749 0.342615845 0.355229064 0.104254237 0.0157455646
1.8070007936604389 0.02265275355736706 0.02010604629399581 0.0025467072633712506 0.342609412 0.342986225 0.354611882 0.101825454 0.0181743682
1.586308971140837 0.031200367785012395 0.01783559279503094 0.013364774989981454 0.342928449 0.343297499 0.354140884 0.0999161688 0.0200837613
4.999274324448556 0.12543991138232008 0.0342209570600414 0.09121895432227867 0.340420472 0.341767278 0.357331437 0.112466243 0.00753372337
