Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
47.34813832072221 0.03717030433740854 0.009433955369157152 0.02773634896825139 0.567024432 0.639669571 0.356147934 0.13325918 0.0217408734
68.15949867257703 0.05693187494903298 0.00999289645449699 0.04693897849453599 0.566703347 0.639633281 0.356325224 0.136235577 0.0187644632
54.78727315402261 0.04535499687424159 0.009674952832861223 0.035680044041380365 0.566897744 0.639653152 0.35622395 0.134490447 0.0205095993
65.13839472605608 0.05459419199967303 0.009931077766466019 0.04466311423320701 0.566744135 0.639636927 0.356305413 0.135882819 0.0191172224
70.94353513954968 0.05896817316890462 0.010045972423866784 0.048922200745037836 0.566667211 0.63963023 0.356342277 0.136542976 0.0184570636
15.0 0.05344089001876996 0.0068076476983001235 0.046633242320469837 0.567909495 0.639855464 0.355323379 0.121731987 0.0332681907
35.2485242009499 0.019505785330414874 0.008878337491147152 0.010627447839267723 0.567271856 0.639709418 0.355973779 0.130607315 0.0243927569
28.629217089104344 0.010708186224235444 0.008433777584985785 0.0022744086392496587 0.567438436 0.639741896 0.355834763 0.128607542 0.0263925488
24.264675944878682 0.02107727446795784 0.008050872738137226 0.013026401729820614 0.567565911 0.639769647 0.355714904 0.126940997 0.028059112
79.98820777228903 0.0649147457478889 0.010195255271777543 0.054719490476111354 0.566557876 0.639622233 0.356390563 0.137441558 0.0175584837
