Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
44.92990999417948 0.01155617651115604 0.01155617651115604 0.0 0.481171308 0.750048105 0.498665574 0.0582502028 0.0564697972
54.53515323349709 0.025483276824881523 0.025483276824881523 0.0 0.481171485 0.750048092 0.505531643 0.0582595142 0.0564604858
48.363356840318126 0.016582722901960615 0.016582722901960615 0.0 0.481171373 0.750048101 0.501143664 0.0582541398 0.0564658602
53.140797565872035 0.023487062453008824 0.023487062453008824 0.0 0.48117146 0.750048094 0.504547508 0.0582584629 0.0564615371
55.820093141330624 0.02731551553752507 0.02731551553752507 0.0 0.481171507 0.75004809 0.506434938 0.0582604097 0.0564595903
30.0 0.011133677298174523 0.011133677298174523 0.0 0.481170995 0.750048117 0.487542726 0.0582192133 0.0565007867
37.06465060509612 0.00030630279648411835 0.00030630279648411835 0.0 0.48117115 0.750048113 0.492880619 0.0582374966 0.0564825034
34.08765412548997 0.004833575240027209 0.004833575240027209 0.0 0.481171087 0.750048115 0.490648675 0.0582308218 0.0564891782
40.17891755794974 0.0045062399729546366 0.0045062399729546366 0.0 0.481171214 0.75004811 0.495189952 0.0582432599 0.0564767401
59.994557433364164 0.033220741498309586 0.033220741498309586 0.0 0.48117158 0.750048083 0.509346219 0.0582628875 0.0564571125
