ManningN error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
2.4953273329452985 0.020508480627488324 0.020508480627488324 0.0 0.235653567 0.584150647 0.364885298 0.0744310067 0.0745689936
3.135676882233139 0.06966788081607567 0.06966788081607567 0.0 0.235662055 0.584151533 0.393316918 0.0744409143 0.0745590857
2.724223789354542 0.019799822001471463 0.019799822001471463 0.0 0.235657085 0.584151006 0.374857985 0.0744353847 0.0745646153
3.0427198377248024 0.0582755451601963 0.0582755451601963 0.0 0.23566106 0.584151425 0.389100202 0.0744398685 0.0745601315
3.221339542755375 0.08021648941010924 0.08021648941010924 0.0 0.235662916 0.584151627 0.397221246 0.0744417938 0.0745582062
1.5 0.12529884032622984 0.12529884032622984 0.0 0.235626932 0.584148098 0.326154405 0.0743848222 0.0746151848
2.178244444460643 0.056491162567417944 0.056491162567417944 0.0 0.23564748 0.584150044 0.351581199 0.0744225108 0.0745774892
2.613390762836266 0.006686241889839171 0.006686241889839171 0.0 0.23565546 0.584150839 0.369996574 0.0744334109 0.0745665892
3.5 0.11478678912360321 0.11478678912360321 0.0 0.235665384 0.584151903 0.410016106 0.0744441894 0.0745558106
1.8877968017091695 0.08757711808834787 0.08757711808834787 0.0 0.23564024 0.584149348 0.340090687 0.0744108532 0.0745891443
