Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
52.46495499708974 0.0034197346509673063 0.0034197346509673063 0.0 0.291440224 0.290850904 0.409800911 0.055 0.055
57.26757661674854 0.02045413952901617 0.02045413952901617 0.0 0.291440167 0.290850875 0.417183236 0.055 0.055
54.18167842015906 0.008969085534062516 0.008969085534062516 0.0 0.291440204 0.290850894 0.412474337 0.055 0.055
56.57039878293602 0.01788511429772929 0.01788511429772929 0.0 0.291440176 0.290850879 0.41612993 0.055 0.055
57.910046570665315 0.02280862817493707 0.02280862817493707 0.0 0.291440159 0.290850871 0.418148582 0.055 0.055
45.0 0.03297272825904124 0.03297272825904124 0.0 0.291440305 0.290850946 0.397684243 0.055 0.055
49.799230065566796 0.01374154104289327 0.01374154104289327 0.0 0.291440254 0.29085092 0.405568993 0.055 0.055
59.999548288508215 0.030382321362489688 0.030382321362489688 0.0 0.291440133 0.290850857 0.421253816 0.055 0.055
47.536349824405605 0.022701194617325542 0.022701194617325542 0.0 0.291440279 0.290850932 0.401895552 0.055 0.055
51.39560132054632 0.007530969974768834 0.007530969974768834 0.0 0.291440236 0.29085091 0.408115313 0.055 0.055
