ManningN error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
2.246495499708974 0.0005843682893848528 0.0005843682893848528 0.0 0.48113762 0.750053975 0.492747386 0.0592327691 0.0577672309
2.7267576616748546 0.024679075375253497 0.024679075375253497 0.0 0.48113792 0.75005484 0.505130736 0.0592519523 0.0577480477
2.4181678420159063 0.008195260210953176 0.008195260210953176 0.0 0.481137739 0.750054291 0.497004576 0.0592417744 0.0577582256
2.6570398782936016 0.020854281876943864 0.020854281876943864 0.0 0.481137883 0.750054718 0.503245193 0.0592502074 0.0577497926
2.791004657066531 0.028252489790398846 0.028252489790398846 0.0 0.481137952 0.75005495 0.506892357 0.0592533183 0.0577466817
1.5 0.03274749678701837 0.03274749678701837 0.0 0.48113699 0.750052509 0.47689 0.0591378613 0.0578621387
1.9883174205814336 0.012760955002028547 0.012760955002028547 0.0 0.481137421 0.750053484 0.486744006 0.0592126875 0.0577873125
2.9999548288508215 0.04017836822177128 0.04017836822177128 0.0 0.481138039 0.7500553 0.512771585 0.0592563705 0.0577436295
1.7549863052954713 0.022842239553752725 0.022842239553752725 0.0 0.481137222 0.750053025 0.481773631 0.0591848611 0.0578151389
2.1466152542193133 0.005415208900608692 0.005415208900608692 0.0 0.481137546 0.750053787 0.490365658 0.0592260784 0.0577739216
