Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
17.46495499708974 0.025378776651620506 0.0064981157088015796 0.018880660942818928 0.532994209 0.759014605 0.47546033 0.117256166 0.0304438244
22.267576616748546 0.04432421512305488 0.007292966198397623 0.037031248924657256 0.532927097 0.758821007 0.475715805 0.119937011 0.0277629835
19.181678420159063 0.03280595592465912 0.0068021506008679134 0.026003805323791207 0.532967059 0.758940934 0.475558288 0.118308257 0.0293917367
21.570398782936017 0.04190010628337197 0.00718794891231782 0.03471215737105415 0.532935328 0.758846685 0.475682113 0.119594482 0.0281055135
22.910046570665312 0.04647607786297689 0.007386268612996485 0.0390898092499804 0.532919654 0.758798223 0.475745757 0.120241061 0.0274589343
10.0 0.030848290434854323 0.004753391888283003 0.02609489854657132 0.533170063 0.759418548 0.474886477 0.110613273 0.037086713
14.124932076365171 0.008068960121771692 0.0058226818459997404 0.0022462782757719513 0.533059581 0.75917493 0.475240631 0.114799261 0.0329007206
12.625385558118223 0.012280080272462923 0.005471268154000185 0.006808812118462737 0.533095322 0.759256468 0.475125159 0.11346183 0.034238159
15.319950439633473 0.0147704311285654 0.0060797811839323115 0.008690649944633089 0.533034111 0.75911422 0.475324455 0.115751105 0.0319488899
24.997278716682082 0.05297784306539006 0.007667994105374396 0.045309848960015664 0.53289657 0.758730263 0.475836717 0.121159761 0.0265402345
