Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
52.46495499708974 0.011728721678321697 0.011728721678321697 0.0 0.263162312 0.261890897 0.441960658 0.068 0.068
57.26757661674854 0.0338551486013985 0.0338551486013985 0.0 0.263162301 0.261890904 0.451696274 0.068 0.068
54.18167842015906 0.01976238094405579 0.01976238094405579 0.0 0.263162308 0.2618909 0.445495463 0.068 0.068
56.57039878293602 0.030709022027972023 0.030709022027972023 0.0 0.263162302 0.261890903 0.45031198 0.068 0.068
57.910046570665315 0.03673548199300695 0.03673548199300695 0.0 0.263162299 0.261890905 0.452963619 0.068 0.068
45.0 0.039549191433566507 0.039549191433566507 0.0 0.263162328 0.261890885 0.425798315 0.068 0.068
49.883174205814335 0.01517656993006999 0.01517656993006999 0.0 0.263162317 0.261890893 0.436522282 0.068 0.068
47.803496340143305 0.025390281818181835 0.025390281818181835 0.0 0.263162322 0.261890889 0.432028242 0.068 0.068
59.9981329786045 0.045974973076923005 0.045974973076923005 0.0 0.263162294 0.261890908 0.45702899 0.068 0.068
51.33760227980903 0.008171541258741255 0.008171541258741255 0.0 0.263162314 0.261890895 0.439604498 0.068 0.068
