ManningN error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
0.9474300331199144 0.039272882434768314 0.0047262187993767114 0.034546663635391606 0.533135386 0.759456882 0.474897482 0.111808488 0.0391915582
1.2996222852282266 0.020112759200457565 0.006780939125959606 0.013331820074497958 0.532948869 0.759026851 0.475601727 0.119038061 0.0319618834
1.073323084144998 0.020734431419840754 0.005509051827639815 0.015225379592200938 0.53306177 0.759298193 0.475168999 0.114725973 0.036274034
1.2484959107486415 0.013980935025554123 0.0065071365611438035 0.0074737984644103195 0.532972121 0.759086373 0.475509263 0.11815351 0.0328464471
1.3467367485154562 0.025491345092858452 0.007028246467119093 0.01846309862573936 0.53292882 0.75897232 0.475684765 0.119812876 0.0311870586
0.4 0.16160962408243443 0.0007756459914321114 0.1608339780910023 0.533516808 0.759977363 0.473352792 0.0927392363 0.0582610356
1.5 0.041385785900594774 0.007799583801602226 0.033586202098992546 0.532872026 0.758799015 0.475941748 0.122096449 0.0289034675
1.1712031043771263 0.00808537268919192 0.006077852108601193 0.002007520580590727 0.533009757 0.759179028 0.475363877 0.116721847 0.0342781305
0.7187159789975615 0.08118116928897093 0.0031637740319349415 0.07801739525703599 0.533287726 0.759734567 0.474331268 0.105244481 0.0457556735
1.173799093774194 0.007768597161093189 0.0060925239234448985 0.00167607323764829 0.533008439 0.7591759 0.47536887 0.116771895 0.0342280818
