ManningN error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
1.246495499708974 0.011271449870164874 0.007290549084789044 0.003980900785375829 0.486624974 0.758836095 0.475724052 0.0915062303 0.0265634152
1.7267576616748546 0.053083904583789254 0.00943438041893846 0.043649524164850795 0.486417633 0.758397279 0.476464979 0.0971299163 0.0209397032
1.4181678420159063 0.023791622891558218 0.008154012490263585 0.015637610401294633 0.486548133 0.75866151 0.476023814 0.0938226315 0.0242470776
1.6570398782936018 0.04716396449114346 0.009170418128964023 0.03799354636217944 0.486445922 0.758452507 0.476374497 0.0964621473 0.0216075091
1.791004657066531 0.058233381732933534 0.009666472165349948 0.04856690956758358 0.486392286 0.758348362 0.476544314 0.09771048 0.0203591031
0.5 0.15369840457821274 0.0018818467397351496 0.15181655783847758 0.487000654 0.759848478 0.473795811 0.0740502949 0.0440177055
1.0660151449126447 0.03508660828799902 0.006231505099031907 0.028855103188967113 0.486707043 0.759048019 0.475355019 0.0885692638 0.0295002774
1.9999749440475063 0.07321636946394167 0.010356518893957889 0.06285985056998378 0.486314677 0.758200676 0.476778791 0.0993978291 0.0186715016
1.2626362883267044 0.009361878888655525 0.007377189484811304 0.0019846894038442198 0.486617643 0.758818628 0.475754162 0.0917419598 0.026327734
1.2017332765681936 0.01674290160438938 0.007043190244241691 0.00969971136014769 0.486645171 0.758885787 0.475637978 0.0908309989 0.0272386291
