Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
57.46495499708974 0.022621068510098704 0.017716760416666585 0.004904308093432119 0.477452975 0.478725779 0.487229824 0.130147937 0.0208525114
62.26757661674854 0.02747928209263317 0.017947956250000004 0.009531325842633165 0.477373023 0.478698304 0.487313323 0.130846586 0.0201538246
59.18167842015906 0.024417753597789065 0.017802575000000025 0.00661517859778904 0.47742355 0.478715475 0.487260711 0.130406266 0.0205941671
61.57039878293602 0.026805534346558312 0.01791604999999997 0.00888948434655834 0.477384185 0.478702041 0.487301745 0.130749672 0.0202507436
62.910046570665315 0.028091306694646156 0.017976887499999983 0.010114419194646174 0.477362862 0.478694933 0.487323839 0.130934629 0.0200657766
50.0 0.020698620608820367 0.017295050000000017 0.00340357060882035 0.477593523 0.478778099 0.487079723 0.128893517 0.0221070174
53.205025618487284 0.017837683340827106 0.017486816666666707 0.0003508666741603994 0.47753049 0.478753911 0.487147583 0.129460408 0.0215400902
64.99954828850821 0.03002549623665322 0.01806803541666661 0.01195746081998661 0.47733062 0.478684414 0.487357071 0.131212914 0.0197874743
55.040544894148795 0.019958830173155553 0.017589095833333315 0.002369734339822238 0.477496263 0.478741286 0.487184052 0.129765238 0.0212352369
51.630441682167245 0.01885019641390827 0.01739479583333335 0.001455400580574917 0.477560916 0.47876544 0.487114942 0.129187677 0.0218128402
