ManningN error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
2.9906546658905975 0.054068201147690044 0.026626722916666658 0.027441478231023386 0.48088641 0.478822927 0.491603754 0.133325509 0.0174199188
4.271353764466278 0.08227633502540442 0.021392902083333432 0.06088343294207099 0.478239515 0.478962776 0.489231369 0.135897969 0.0121578343
3.4484475787090836 0.06548656383240972 0.02324187708333328 0.04224468674907644 0.479888762 0.479107626 0.490263727 0.132650682 0.0148627634
4.085439675449605 0.07942192805094982 0.0222254979166666 0.057196430134283216 0.477112198 0.47813988 0.488808119 0.139150914 0.0130602623
4.44267908551075 0.08513639061951289 0.021064139583333356 0.06407225103617953 0.475482341 0.477256434 0.487367221 0.140002383 0.0119969665
1.0 0.14165090477213135 0.013817316666666728 0.12783358810546464 0.48018234 0.479531724 0.486164036 0.111649125 0.0414697285
2.451473553637072 0.02787105816242855 0.02151677291666668 0.00635428524576187 0.480611229 0.479600492 0.489928543 0.127535622 0.0201854517
2.107581308100084 0.03402410850879069 0.022122070833333413 0.011902037675457278 0.481399654 0.480554782 0.490063812 0.125220105 0.0229521905
4.999614819698072 0.0958241525574528 0.023605549999999982 0.07221860255745283 0.476483086 0.477724998 0.489055662 0.14275671 0.0108742113
2.325889798891965 0.023080474120837715 0.022760939583333386 0.00031953453750432903 0.480756577 0.480826975 0.490098276 0.12699066 0.0212450768
