Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
57.46495499708974 0.0011750293650795887 0.0011750293650795887 0.0 0.420779872 0.420458076 0.539954439 0.07205 0.07205
62.26757661674854 0.014672188888888944 0.014672188888888944 0.0 0.420779822 0.420458052 0.547334058 0.07205 0.07205
59.18167842015906 0.005940760317460301 0.005940760317460301 0.0 0.420779855 0.420458068 0.542619066 0.07205 0.07205
61.57039878293602 0.012714752116402082 0.012714752116402082 0.0 0.420779829 0.420458056 0.546277037 0.07205 0.07205
62.910046570665315 0.016468335449735413 0.016468335449735413 0.0 0.420779814 0.420458049 0.548303981 0.07205 0.07205
50.0 0.023322352910052947 0.023322352910052947 0.0 0.420779944 0.42045811 0.527994928 0.07205 0.07205
54.661621863027605 0.009356789947089914 0.009356789947089914 0.0 0.4207799 0.420458089 0.535536305 0.07205 0.07205
64.99954828850821 0.022259898148148112 0.022259898148148112 0.0 0.420779791 0.420458038 0.551431439 0.07205 0.07205
52.436366871566996 0.01596542486772494 0.01596542486772494 0.0 0.420779921 0.420458099 0.531967655 0.07205 0.07205
56.28216008343064 0.004608041798941873 0.004608041798941873 0.0 0.420779884 0.420458082 0.53810062 0.07205 0.07205
