ManningN error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
2.246495499708974 0.05860791206293702 0.05860791206293702 0.0 0.263148495 0.261875678 0.462613257 0.068 0.068
2.7267576616748546 0.14559820104895096 0.14559820104895096 0.0 0.263149339 0.261878388 0.500884398 0.068 0.068
2.4181678420159063 0.09053269650349637 0.09053269650349637 0.0 0.263148964 0.261876672 0.47665848 0.068 0.068
2.6570398782936016 0.13340385926573434 0.13340385926573434 0.0 0.263149308 0.261878009 0.495519529 0.068 0.068
2.791004657066531 0.1567147636363637 0.1567147636363637 0.0 0.263149338 0.261878734 0.5057751 0.068 0.068
1.5 0.10728833618881116 0.10728833618881116 0.0 0.263144519 0.261871113 0.395959631 0.068 0.068
2.0187415932057444 0.014683055069930102 0.014683055069930102 0.0 0.263147601 0.261874323 0.443288613 0.068 0.068
1.8857774487824956 0.02626208146853143 0.02626208146853143 0.0 0.263146943 0.261873515 0.431615248 0.068 0.068
1.9986444821262876 0.010716062412587324 0.010716062412587324 0.0 0.263147508 0.261874202 0.441543341 0.068 0.068
2.0718085704596447 0.02508538653846144 0.02508538653846144 0.0 0.263147836 0.261874642 0.447865099 0.068 0.068
