ManningN error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
1.4976636664726493 0.01317052709831792 0.007235787154744955 0.005934739943572964 0.567059908 0.639352342 0.355197009 0.129587497 0.0250635645
1.8178384411165696 0.04125486311070337 0.011888177323831411 0.02936668578687196 0.567277874 0.638861923 0.356568806 0.135725515 0.0218444459
1.612111894677271 0.02332245492033707 0.007910458135623126 0.015411996784713944 0.566842056 0.639114866 0.355304185 0.1316827 0.023711253
1.7713599188624012 0.03605294899821955 0.009172767067988651 0.026880181930230895 0.56674727 0.638897808 0.355630059 0.134136397 0.0220395165
1.8606697713776874 0.043797393001692844 0.011582803244511237 0.03221458975718161 0.567122997 0.638808707 0.356431657 0.136024468 0.0213721666
1.0 0.06478499013266906 0.009906847052053722 0.05487814308061534 0.569097555 0.640109382 0.356436786 0.12091769 0.0346791304
1.3508115290344471 0.022246585116926284 0.013036707152974277 0.009209877963952007 0.569334107 0.6406244 0.357257562 0.125357402 0.0269990722
1.9999698859005477 0.05766857808199284 0.01859253200247864 0.039076046079514204 0.569646655 0.63998957 0.359557411 0.1367295 0.0202367036
1.2019207316814096 0.04020200563886573 0.013496923242740716 0.026705082396125013 0.56962794 0.640488483 0.357494985 0.123866433 0.0299485611
1.4425305277318667 0.00866720361068621 0.007895591705028323 0.0007716119056578874 0.567860789 0.639975314 0.355773528 0.127443764 0.0255919089
