Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
39.95327332945298 0.011787422411476806 0.011787422411476806 0.0 0.292602555 0.74009741 0.508862861 0.084155678 0.081764322
46.35676882233139 0.02739090931707038 0.02739090931707038 0.0 0.292601786 0.740097582 0.516711298 0.0841508939 0.0817691061
42.24223789354542 0.017417513510826592 0.017417513510826592 0.0 0.292602271 0.740097473 0.511694754 0.0841540302 0.0817659698
45.427198377248025 0.025153727779270055 0.025153727779270055 0.0 0.292601892 0.740097558 0.515586012 0.084151619 0.081768381
47.21339542755375 0.029444446005050546 0.029444446005050546 0.0 0.292601689 0.740097604 0.517744212 0.0841502182 0.0817697818
30.0 0.01370292101982718 0.01370292101982718 0.0 0.292603959 0.740097114 0.496173442 0.0841614842 0.0817585158
35.027074435851354 0.0008033001020903184 0.0008033001020903184 0.0 0.292603212 0.740097268 0.502662056 0.0841588945 0.0817611055
32.95171463561147 0.006087846536994462 0.006087846536994462 0.0 0.29260351 0.740097206 0.500003887 0.084160069 0.081759931
36.979321680158954 0.004380619673848593 0.004380619673848593 0.0 0.292602943 0.740097325 0.505137297 0.0841576829 0.0817623171
49.996371622242776 0.03606354592713957 0.03606354592713957 0.0 0.292601383 0.740097675 0.521073571 0.0841479802 0.0817720198
