Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
54.95327332945298 0.00365058755090706 0.00365058755090706 0.0 0.235275778 0.584164223 0.371246672 0.073191307 0.073246193
61.35676882233139 0.02326957593483889 0.02326957593483889 0.0 0.235275754 0.584164232 0.378505692 0.0731940787 0.0732434213
57.24223789354542 0.010727538633839118 0.010727538633839118 0.0 0.235275768 0.584164226 0.373865142 0.0731923641 0.0732451359
60.427198377248025 0.02045569142910019 0.02045569142910019 0.0 0.235275757 0.58416423 0.377464556 0.0731937104 0.0732437896
62.21339542755375 0.025852701971491865 0.025852701971491865 0.0 0.235275751 0.584164233 0.379461448 0.0731944089 0.0732430911
45.0 0.02857686628100727 0.02857686628100727 0.0 0.235275833 0.584164209 0.359530596 0.0731855627 0.0732519373
51.40745432918506 0.008021611421695812 0.008021611421695812 0.0 0.235275794 0.584164218 0.367136046 0.0731894972 0.0732480028
48.582457893568446 0.017005895473898785 0.017005895473898785 0.0 0.23527581 0.584164215 0.363811859 0.0731878808 0.0732496192
64.99751063813935 0.034183415216586334 0.034183415216586334 0.0 0.235275743 0.584164236 0.38254381 0.0731954259 0.0732420741
53.42619666015878 0.0016741949370605185 0.0016741949370605185 0.0 0.235275784 0.584164221 0.369484592 0.0731905549 0.0732469451
