ManningN error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
1.9474300331199141 0.03716339130012621 0.01081150417404383 0.026351887126082385 0.567051674 0.639808049 0.356710588 0.133044448 0.0219554419
2.2996222852282266 0.056281840796473456 0.011580141873229411 0.04470169892324405 0.566723516 0.639767756 0.356959693 0.135888669 0.0191112234
2.073323084144998 0.04452271743416805 0.011114807617740665 0.033407909816427384 0.566930309 0.639791911 0.356808753 0.13413814 0.0208617606
2.248495910748641 0.05376577951457914 0.011484091156161528 0.04228168835841761 0.566768627 0.639772622 0.356928471 0.135513565 0.0194863244
2.346736748515456 0.058537804501934194 0.011663930138987096 0.0468738743629471 0.566683134 0.639763591 0.356986973 0.136225368 0.0187745381
1.4 0.023623516385349798 0.009038619909702485 0.014584896475647313 0.56762793 0.63990059 0.356135802 0.126699245 0.0283006375
1.5991330021177168 0.012490290991780006 0.00978305926434131 0.002707231727438697 0.567408441 0.639862547 0.356377606 0.129379519 0.0256203589
1.7135698281121825 0.02142104581430144 0.010155190000885222 0.011265855813416215 0.567287652 0.639842995 0.356498184 0.130706117 0.0242937755
1.5174546362520653 0.01347431370745837 0.009493709963703951 0.003980603743754418 0.56749698 0.639877525 0.356283727 0.128342916 0.0266569748
2.499800439223353 0.06548808590870156 0.011901646188916391 0.05358643971978516 0.56656219 0.639752541 0.357064792 0.137265815 0.0177340911
