Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
59.97663666472649 0.0015141851398601759 0.0015141851398601759 0.0 0.440438436 0.440260817 0.520479138 0.0571 0.0571
63.178384411165695 0.008125481293706237 0.008125481293706237 0.0 0.440438436 0.440260817 0.523917012 0.0571 0.0571
61.12111894677271 0.0038897293706293603 0.0038897293706293603 0.0 0.440438436 0.440260817 0.521714421 0.0571 0.0571
62.71359918862401 0.007172342832167944 0.007172342832167944 0.0 0.440438436 0.440260817 0.52342138 0.0571 0.0571
63.606697713776875 0.009001879370629453 0.009001879370629453 0.0 0.440438436 0.440260817 0.524372739 0.0571 0.0571
55.0 0.010166671328671384 0.010166671328671384 0.0 0.440438436 0.440260816 0.515021568 0.0571 0.0571
57.756551485514926 0.004319521678321759 0.004319521678321759 0.0 0.440438436 0.440260817 0.518062087 0.0571 0.0571
64.99969885900548 0.011839379370629382 0.011839379370629382 0.0 0.440438437 0.440260817 0.525848239 0.0571 0.0571
56.40001272181345 0.007186307867132878 0.007186307867132878 0.0 0.440438436 0.440260816 0.516571357 0.0571 0.0571
58.94335981405218 0.0018280659090910913 0.0018280659090910913 0.0 0.440438436 0.440260817 0.519357644 0.0571 0.0571
