ManningN error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
2.246495499708974 0.016108023280423427 0.016108023280423427 0.0 0.420782826 0.420472184 0.532308158 0.072 0.072
2.7267576616748546 0.04519049470899469 0.04519049470899469 0.0 0.420783353 0.420472287 0.563395699 0.072 0.072
2.4181678420159063 0.008349594179894204 0.008349594179894204 0.0 0.420783058 0.420472228 0.543501992 0.072 0.072
2.6570398782936016 0.03692362989417996 0.03692362989417996 0.0 0.420783297 0.420472276 0.558931664 0.072 0.072
2.791004657066531 0.05277639365079353 0.05277639365079353 0.0 0.4207834 0.420472297 0.567492024 0.072 0.072
1.5 0.1061547055555557 0.1061547055555557 0.0 0.420780598 0.420471824 0.483680085 0.072 0.072
1.9650028317326518 0.0502783444444445 0.0502783444444445 0.0 0.420782285 0.420472088 0.513855489 0.072 0.072
2.9999548288508215 0.07722032063492061 0.07722032063492061 0.0 0.420783528 0.420472325 0.58069158 0.072 0.072
2.361980842295816 0.002148749735449864 0.002148749735449864 0.0 0.420782988 0.420472214 0.539846374 0.072 0.072
1.759485261929924 0.0751755007936508 0.0751755007936508 0.0 0.420781702 0.420471992 0.500410275 0.072 0.072
