ManningN error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
0.9474300331199144 0.0381209059246681 0.004754827968176278 0.033366077956491824 0.533117561 0.759413994 0.474884322 0.109542199 0.0381616691
1.2996222852282266 0.02296387973577342 0.006943175086235667 0.016020704649537754 0.532932215 0.75894562 0.475627909 0.116835495 0.0308667008
1.073323084144998 0.019013655974061877 0.005588461761433099 0.013425194212628777 0.533044602 0.759240822 0.475170854 0.112487029 0.035216162
1.2484959107486415 0.01663753074394298 0.006651299710693179 0.009986231033249804 0.532955346 0.75901058 0.475530281 0.11594424 0.0317580195
1.3467367485154562 0.02850832116150879 0.007205678571825835 0.021302642589682952 0.53291211 0.758886539 0.475715303 0.117615604 0.0300865355
0.4 0.16338200541402026 0.0006582609102035895 0.16272374450381666 0.533484729 0.759978496 0.473297974 0.0904384619 0.0572701273
1.5 0.04485071016316043 0.008010282783465038 0.036840427379695395 0.532852756 0.758704345 0.475982489 0.11991063 0.0277915858
1.1593134163092031 0.007490652876992282 0.006124282583175694 0.0013663702938165878 0.532999024 0.759125729 0.475352667 0.114267993 0.0334349876
0.7190132611077391 0.08120543279438963 0.0030947938160675844 0.07811063897832204 0.533265596 0.759721783 0.474290684 0.102933754 0.0447708312
1.1667083173110835 0.006551496863216809 0.006169097382330001 0.0003823994808868081 0.532995267 0.759116001 0.47536781 0.114413312 0.0332896474
