ManningN error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
2.246495499708974 0.005022248749154684 0.005022248749154684 0.0 0.4812031 0.750057325 0.495438287 0.0581521132 0.0565681522
2.7267576616748546 0.03151841351724133 0.03151841351724133 0.0 0.481202673 0.750057336 0.508500889 0.0581598148 0.0565602049
2.4181678420159063 0.014158220546314942 0.014158220546314942 0.0 0.481203361 0.750057529 0.499942187 0.0581571132 0.0565639635
2.6570398782936016 0.02749545388776188 0.02749545388776188 0.0 0.481203359 0.750058025 0.506517117 0.0581590665 0.0565600006
2.791004657066531 0.03527324326436758 0.03527324326436758 0.0 0.481203198 0.750057829 0.510351696 0.0581594834 0.0565597736
1.5 0.029357535816092035 0.029357535816092035 0.0 0.481209007 0.750060376 0.478566422 0.0580945204 0.0566353386
1.9793604125552022 0.008482299743069688 0.008482299743069688 0.0 0.481203221 0.75005731 0.488855898 0.0581388815 0.0565810481
1.7696063436090146 0.01811872881676821 0.01811872881676821 0.0 0.481214876 0.75006311 0.484108951 0.0581056045 0.0565849307
2.12692436190949 0.0012256449222448642 0.0012256449222448642 0.0 0.481204818 0.75005822 0.492434027 0.0581491359 0.056574873
2.9997278716682083 0.04775802177958054 0.04775802177958054 0.0 0.481202398 0.750057421 0.51650696 0.0581589168 0.0565610697
