Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
49.859819988358964 0.009867239311969988 0.008626385083215348 0.0012408542287546398 0.567449917 0.639737194 0.35590016 0.128767725 0.0262323441
69.07030646699418 0.024533229503127068 0.009192522631904936 0.015340706871222132 0.567233229 0.639695399 0.356076954 0.131337851 0.0236621979
56.72671368063625 0.014309315173822432 0.008858643130311414 0.005450672043511018 0.567365906 0.639720048 0.35597269 0.129804905 0.0251951557
66.28159513174407 0.022426864336136217 0.009124711300460272 0.013302153035675945 0.567261453 0.639700391 0.35605577 0.131021877 0.0239781742
71.64018628266125 0.026385445881795706 0.009251691005665702 0.017133754876130003 0.567208006 0.639691056 0.356095445 0.131615772 0.0233842751
20.0 0.06026023923930585 0.006699660220432064 0.05356057901887379 0.567983776 0.639870651 0.355293636 0.120658232 0.0343419244
40.07223581242872 0.02116990744838878 0.00820949436526188 0.012960413083126898 0.56758708 0.639767641 0.355769791 0.126951206 0.0280488795
79.99819315403286 0.03189566984869129 0.009425031905099128 0.022470637943592164 0.567130643 0.639678424 0.356149667 0.132442984 0.0225570571
46.47909864996657 0.013448529932118267 0.008495627540722259 0.004952902391396008 0.567494678 0.639746802 0.355859302 0.128192361 0.0268077126
31.212692795013762 0.03466593123421799 0.007697838460517057 0.026968092773700936 0.56773635 0.639804015 0.355609239 0.124780032 0.0302200753
