Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
19.953273329452987 0.032683796827236294 0.01060689876766427 0.022076898059572025 0.488121379 0.760034393 0.477995658 0.09699658 0.0240861528
26.356768822331393 0.056321475408049514 0.014568881951707989 0.041752593456341525 0.488985082 0.760857788 0.479357221 0.0988511633 0.0215884967
22.24223789354542 0.04111955133928592 0.010788385968621209 0.030331165370664714 0.487860526 0.759701724 0.477917269 0.098490629 0.0232032254
25.427198377248025 0.05181903322120894 0.012176883609658278 0.03964214961155066 0.488327069 0.76020788 0.478630288 0.0994249502 0.0220261017
27.21339542755375 0.05888319250010456 0.014834195323800946 0.04404899717630362 0.489035598 0.760926055 0.479440227 0.099103103 0.0213066215
10.0 0.03760784663215926 0.005668725620340423 0.03193912101181884 0.487088141 0.759635378 0.475454378 0.0887488114 0.0300484833
15.531269193477879 0.014555648054851447 0.012536704359074183 0.0020189436957772644 0.488944286 0.760791811 0.478437063 0.0928910258 0.0260446627
13.515796948944512 0.015145245532966114 0.00806367934238347 0.007081566190582644 0.487764069 0.76035945 0.47659041 0.0909542913 0.0268745975
17.110038072258966 0.02242326369177169 0.013064599357404973 0.009358664334366718 0.488926135 0.760817809 0.478670577 0.0946186385 0.0254011479
29.99637162224278 0.06691043536523264 0.01633611503282503 0.05057432033240761 0.489477033 0.761182784 0.479990855 0.0990391568 0.0203463574
