Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
54.95327332945298 0.006590116642039779 0.006590116642039779 0.0 0.216760682 0.603091912 0.364637367 0.0565107808 0.0566217192
61.35676882233139 0.007160611714361779 0.007160611714361779 0.0 0.216760522 0.603091969 0.36957197 0.0565110278 0.0566214722
57.24223789354542 0.0017505356640956208 0.0017505356640956208 0.0 0.216760623 0.603091933 0.366413506 0.0565108825 0.0566216175
60.427198377248025 0.005226530327472412 0.005226530327472412 0.0 0.216760544 0.603091961 0.368862167 0.0565109989 0.0566215011
62.21339542755375 0.008937710516445771 0.008937710516445771 0.0 0.216760502 0.603091976 0.370224161 0.0565110526 0.0566214474
45.001503354980144 0.028091177554552538 0.028091177554552538 0.0 0.216760975 0.603091814 0.356746418 0.0565101145 0.0566223855
64.99332373356309 0.014670879449256742 0.014670879449256742 0.0 0.216760438 0.603091999 0.37232822 0.0565111215 0.0566213785
50.231072841803034 0.016696652369397456 0.016696652369397456 0.0 0.216760813 0.603091867 0.360928241 0.0565105152 0.0566219848
52.74212924344473 0.011301561380201905 0.011301561380201905 0.0 0.216760742 0.603091891 0.362908254 0.0565106664 0.0566218336
58.63051648473675 0.0014714138752195054 0.0014714138752195054 0.0 0.216760588 0.603091945 0.367484049 0.0565109366 0.0566215634
