ManningN error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
2.246495499708974 0.027933733068783235 0.027933733068783235 0.0 0.420786448 0.420463739 0.52551202 0.072 0.072
2.7267576616748546 0.03119170555555556 0.03119170555555556 0.0 0.420786511 0.420465276 0.556245309 0.072 0.072
2.4181678420159063 0.007523848148148339 0.007523848148148339 0.0 0.420786595 0.420464296 0.536534074 0.072 0.072
2.6570398782936016 0.02297711428571428 0.02297711428571428 0.0 0.420786572 0.420465058 0.55180971 0.072 0.072
2.791004657066531 0.03874052804232795 0.03874052804232795 0.0 0.420786432 0.420465476 0.560321416 0.072 0.072
1.500053150560971 0.11519447857142869 0.11519447857142869 0.0 0.420784529 0.420461284 0.478388061 0.072 0.072
2.999523381589025 0.0630808182539683 0.0630808182539683 0.0 0.420786014 0.420466112 0.573464355 0.072 0.072
1.917267173711174 0.0669759537037038 0.0669759537037038 0.0 0.420785831 0.420462658 0.504427831 0.072 0.072
2.497837329408359 0.004142972486772531 0.004142972486772531 0.0 0.420786618 0.420464552 0.541639924 0.072 0.072
2.514832158329379 0.006157801058201084 0.006157801058201084 0.0 0.420786619 0.420464606 0.542727862 0.072 0.072
