Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
2990.6546658905972 0.1133762413993944 0.028753982843137134 0.08462225855625727 0.339493804 0.340057066 0.349708989 0.114209417 0.0377905834
4271.353764466279 0.1122338898531186 0.028656342810457543 0.08357754704266107 0.339478712 0.340049307 0.349735924 0.114368213 0.0376317872
3448.4475787090837 0.11289553163496731 0.028712866666666465 0.08418266496830085 0.339487454 0.340053805 0.349720338 0.114276235 0.0377237651
4085.4396754496047 0.11236577596881006 0.028667603431372347 0.08369817253743772 0.339480455 0.340050205 0.349732821 0.114349878 0.0376501223
4442.67908551075 0.11211972977178701 0.028646599183006535 0.08347313058878048 0.339477203 0.34004853 0.349738609 0.114384084 0.0376159158
1000.3006709960283 0.11844576607218842 0.029189957352941092 0.08925580871924732 0.339560644 0.340091063 0.349588035 0.113505117 0.0384948829
4998.664746712617 0.1117904443740738 0.02861850457516334 0.08317193979891047 0.339472851 0.340046285 0.349746346 0.114429865 0.0375701348
2148.2543065714935 0.11463200683356911 0.028861586274509746 0.08577042055905937 0.339510385 0.340065553 0.349679238 0.114034896 0.0379651039
3626.1786154879883 0.11273381912624689 0.028699042810457407 0.08403477631578948 0.339485318 0.340052707 0.349724152 0.114298714 0.037701286
1989.0243681717748 0.11495482505478129 0.028889291666666553 0.08606553338811473 0.339514645 0.340067728 0.349671567 0.113990039 0.0380099611
