ManningN error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
2.246495499708974 0.017474537301587417 0.017474537301587417 0.0 0.420783779 0.420472063 0.531170688 0.07205 0.07205
2.7267576616748546 0.042219865608465516 0.042219865608465516 0.0 0.420783062 0.420472197 0.562191617 0.07205 0.07205
2.4181678420159063 0.0054485566137565025 0.0054485566137565025 0.0 0.420783546 0.420472117 0.542335213 0.07205 0.07205
2.6570398782936016 0.03396581772486766 0.03396581772486766 0.0 0.420783177 0.42047218 0.557734453 0.07205 0.07205
2.791004657066531 0.04979531375661363 0.04979531375661363 0.0 0.420782955 0.420472211 0.566282341 0.07205 0.07205
1.5 0.10710849523809526 0.10710849523809526 0.0 0.420783965 0.420471693 0.482767875 0.07205 0.07205
1.9487903748199153 0.0534879455026457 0.0534879455026457 0.0 0.420784071 0.420471949 0.511723301 0.07205 0.07205
2.9999548288508215 0.07421356666666665 0.07421356666666665 0.0 0.420782598 0.420472255 0.579468141 0.07205 0.07205
2.3649521704847327 0.0031953481481481433 0.0031953481481481433 0.0 0.420783622 0.420472101 0.538881499 0.07205 0.07205
2.481706757691687 0.013066532804232813 0.013066532804232813 0.0 0.420783452 0.420472135 0.546448897 0.07205 0.07205
