Cd error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
74.88318332363247 0.040729395454545375 0.040729395454545375 0.0 0.263162352 0.261890876 0.45472099 0.068 0.068
90.89192205582847 0.09004990279720285 0.09004990279720285 0.0 0.263162328 0.261890885 0.476421998 0.068 0.068
80.60559473386354 0.05899671381118883 0.05899671381118883 0.0 0.263162343 0.261890879 0.462758605 0.068 0.068
88.56799594312005 0.08321879895104889 0.08321879895104889 0.0 0.263162332 0.261890884 0.473416314 0.068 0.068
93.03348856888437 0.09625611118881118 0.09625611118881118 0.0 0.263162325 0.261890886 0.479152728 0.068 0.068
50.0 0.06419797779720272 0.06419797779720272 0.0 0.263162387 0.261890859 0.414952805 0.068 0.068
66.1719925618405 0.01132840576923087 0.01132840576923087 0.0 0.263162365 0.261890871 0.441784563 0.068 0.068
61.367235778098745 0.02037368059440552 0.02037368059440552 0.0 0.263162372 0.261890868 0.434235511 0.068 0.068
68.41458044789238 0.019096743706293627 0.019096743706293627 0.0 0.263162362 0.261890872 0.44520263 0.068 0.068
64.53819373400734 0.008969942832167784 0.008969942832167784 0.0 0.263162367 0.26189087 0.439253159 0.068 0.068
