ManningN error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
2.9906546658905975 0.04769873690499398 0.02325049375000004 0.024448243154993943 0.477025729 0.478455632 0.488185966 0.133098609 0.0179013051
4.271353764466278 0.08243261128056117 0.02602224791666668 0.05641036336389449 0.476416206 0.4782592 0.488906885 0.137924839 0.0130750232
3.4484475787090836 0.06280449805401475 0.024366066666666603 0.03843843138734815 0.476780908 0.478373561 0.48847662 0.135211099 0.0157887847
4.085439675449605 0.07861572586591406 0.025680662499999916 0.05293506336591414 0.476492 0.478281936 0.488818718 0.137400072 0.0135997933
4.44267908551075 0.08569743069223364 0.02632277499999998 0.05937465569223366 0.476349191 0.478239629 0.488984123 0.138372446 0.0126274154
1.0 0.13211343313261364 0.011840937499999968 0.12027249563261366 0.479228598 0.479777379 0.484912248 0.111246134 0.0397542472
2.464392256236092 0.024672103620936407 0.02145254583333344 0.003219557787602967 0.477413744 0.478619388 0.487710966 0.12989313 0.021106843
2.1072333281486504 0.034843586099655835 0.019804000000000002 0.015039586099655833 0.477753947 0.478799889 0.487259867 0.127136047 0.0238639821
4.999502127627868 0.09491664586147894 0.027219239583333353 0.06769740627814558 0.476147848 0.478183094 0.489213083 0.13962918 0.0113706812
2.3769970251709998 0.021958666007085677 0.021077656249999962 0.0008810097570857156 0.477492107 0.478658532 0.487609382 0.129273954 0.0217260302
