ManningN error_total error_H error_Q_split H_p1 H_p2 H_p3 Q_Line2 Q_Line3
12.464954997089741 0.07713569510489507 0.07713569510489507 0.0 0.263216962 0.261862049 0.409211454 0.068 0.068
17.267576616748546 0.07713569510489507 0.07713569510489507 0.0 0.263216962 0.261862049 0.409211454 0.068 0.068
14.181678420159063 0.07713569510489507 0.07713569510489507 0.0 0.263216962 0.261862049 0.409211454 0.068 0.068
16.570398782936017 0.07713569510489507 0.07713569510489507 0.0 0.263216962 0.261862049 0.409211454 0.068 0.068
17.910046570665312 0.07713569510489507 0.07713569510489507 0.0 0.263216962 0.261862049 0.409211454 0.068 0.068
5.000848798829291 0.14472360891608396 0.14472360891608396 0.0 0.263185933 0.261863495 0.379475219 0.068 0.068
20.0 0.07713569510489507 0.07713569510489507 0.0 0.263216962 0.261862049 0.409211454 0.068 0.068
10.1543187543241 0.07713569510489507 0.07713569510489507 0.0 0.263216962 0.261862049 0.409211454 0.068 0.068
8.616529494733397 0.09072463636363622 0.09072463636363622 0.0 0.263210646 0.261862367 0.403232858 0.068 0.068
11.265440819233762 0.07713569510489507 0.07713569510489507 0.0 0.263216962 0.261862049 0.409211454 0.068 0.068
